Location,ParentLocation,PM25_Value,Average_PM25
Syrian Arab Republic,Eastern Mediterranean,25.76,38.40368181818182
Tunisia,Eastern Mediterranean,26.29,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,27.12,38.40368181818182
Tunisia,Eastern Mediterranean,27.45,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,27.48,38.40368181818182
Libya,Eastern Mediterranean,28.45,38.40368181818182
Libya,Eastern Mediterranean,28.49,38.40368181818182
Libya,Eastern Mediterranean,28.53,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,28.81,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,29.19,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,29.55,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,29.85,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,30.47,38.40368181818182
Libya,Eastern Mediterranean,30.87,38.40368181818182
Libya,Eastern Mediterranean,31.44,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,31.54,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,32.46,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,33.19,38.40368181818182
Oman,Eastern Mediterranean,35.45,38.40368181818182
Oman,Eastern Mediterranean,36.01,38.40368181818182
Oman,Eastern Mediterranean,36.21,38.40368181818182
Iraq,Eastern Mediterranean,36.35,38.40368181818182
Iraq,Eastern Mediterranean,36.83,38.40368181818182
Oman,Eastern Mediterranean,37.71,38.40368181818182
Iraq,Eastern Mediterranean,38.56,38.40368181818182
Oman,Eastern Mediterranean,39.13,38.40368181818182
Yemen,Eastern Mediterranean,39.63,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.03,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.04,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.05,38.40368181818182
Yemen,Eastern Mediterranean,41.02,38.40368181818182
Yemen,Eastern Mediterranean,41.25,38.40368181818182
Iraq,Eastern Mediterranean,41.89,38.40368181818182
Yemen,Eastern Mediterranean,42.48,38.40368181818182
United Arab Emirates,Eastern Mediterranean,42.88,38.40368181818182
Yemen,Eastern Mediterranean,43.24,38.40368181818182
United Arab Emirates,Eastern Mediterranean,44.04,38.40368181818182
Iraq,Eastern Mediterranean,44.3,38.40368181818182
Egypt,Eastern Mediterranean,46.14,38.40368181818182
Bahrain,Eastern Mediterranean,52.34,38.40368181818182
Bahrain,Eastern Mediterranean,52.59,38.40368181818182
Bahrain,Eastern Mediterranean,52.8,38.40368181818182
Bahrain,Eastern Mediterranean,52.83,38.40368181818182
Qatar,Eastern Mediterranean,54.88,38.40368181818182
Saudi Arabia,Eastern Mediterranean,56.0,38.40368181818182
Qatar,Eastern Mediterranean,56.4,38.40368181818182
Kuwait,Eastern Mediterranean,56.4,38.40368181818182
Pakistan,Eastern Mediterranean,56.96,38.40368181818182
Saudi Arabia,Eastern Mediterranean,57.1,38.40368181818182
Bahrain,Eastern Mediterranean,57.41,38.40368181818182
Egypt,Eastern Mediterranean,57.82,38.40368181818182
Kuwait,Eastern Mediterranean,58.37,38.40368181818182
Pakistan,Eastern Mediterranean,58.95,38.40368181818182
Pakistan,Eastern Mediterranean,59.05,38.40368181818182
Saudi Arabia,Eastern Mediterranean,60.92,38.40368181818182
Pakistan,Eastern Mediterranean,60.96,38.40368181818182
Saudi Arabia,Eastern Mediterranean,61.3,38.40368181818182
Qatar,Eastern Mediterranean,61.37,38.40368181818182
Saudi Arabia,Eastern Mediterranean,61.7,38.40368181818182
Egypt,Eastern Mediterranean,61.93,38.40368181818182
Qatar,Eastern Mediterranean,62.39,38.40368181818182
Egypt,Eastern Mediterranean,62.84,38.40368181818182
Pakistan,Eastern Mediterranean,63.02,38.40368181818182
Qatar,Eastern Mediterranean,63.46,38.40368181818182
Afghanistan,Eastern Mediterranean,64.5,38.40368181818182
Egypt,Eastern Mediterranean,65.3,38.40368181818182
Kuwait,Eastern Mediterranean,65.57,38.40368181818182
Kuwait,Eastern Mediterranean,68.79,38.40368181818182
Kuwait,Eastern Mediterranean,69.23,38.40368181818182
Afghanistan,Eastern Mediterranean,72.18,38.40368181818182
Afghanistan,Eastern Mediterranean,73.01,38.40368181818182
Afghanistan,Eastern Mediterranean,87.33,38.40368181818182
Afghanistan,Eastern Mediterranean,97.49,38.40368181818182
Morocco,Eastern Mediterranean,12.73,38.40368181818182
Morocco,Eastern Mediterranean,13.06,38.40368181818182
Morocco,Eastern Mediterranean,13.24,38.40368181818182
Morocco,Eastern Mediterranean,13.48,38.40368181818182
Morocco,Eastern Mediterranean,13.63,38.40368181818182
Somalia,Eastern Mediterranean,13.84,38.40368181818182
Somalia,Eastern Mediterranean,14.59,38.40368181818182
Somalia,Eastern Mediterranean,14.61,38.40368181818182
Somalia,Eastern Mediterranean,14.71,38.40368181818182
Somalia,Eastern Mediterranean,15.21,38.40368181818182
Djibouti,Eastern Mediterranean,19.6,38.40368181818182
Djibouti,Eastern Mediterranean,21.07,38.40368181818182
Djibouti,Eastern Mediterranean,21.16,38.40368181818182
Djibouti,Eastern Mediterranean,21.52,38.40368181818182
Djibouti,Eastern Mediterranean,21.78,38.40368181818182
Sudan,Eastern Mediterranean,22.16,38.40368181818182
Lebanon,Eastern Mediterranean,22.37,38.40368181818182
Sudan,Eastern Mediterranean,22.61,38.40368181818182
Lebanon,Eastern Mediterranean,23.36,38.40368181818182
Sudan,Eastern Mediterranean,23.44,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,23.54,38.40368181818182
Tunisia,Eastern Mediterranean,23.8,38.40368181818182
Jordan,Eastern Mediterranean,23.83,38.40368181818182
Lebanon,Eastern Mediterranean,23.97,38.40368181818182
Lebanon,Eastern Mediterranean,24.13,38.40368181818182
Tunisia,Eastern Mediterranean,24.39,38.40368181818182
Lebanon,Eastern Mediterranean,24.48,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,24.55,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,24.7,38.40368181818182
Sudan,Eastern Mediterranean,24.72,38.40368181818182
Jordan,Eastern Mediterranean,24.79,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,24.8,38.40368181818182
Jordan,Eastern Mediterranean,24.94,38.40368181818182
Jordan,Eastern Mediterranean,25.27,38.40368181818182
Tunisia,Eastern Mediterranean,25.4,38.40368181818182
Sudan,Eastern Mediterranean,25.74,38.40368181818182
Jordan,Eastern Mediterranean,25.79,38.40368181818182
Libya,Eastern Mediterranean,25.95,38.40368181818182
Libya,Eastern Mediterranean,25.99,38.40368181818182
Libya,Eastern Mediterranean,26.03,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,26.06,38.40368181818182
Tunisia,Eastern Mediterranean,26.19,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,26.96,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,27.31,38.40368181818182
Tunisia,Eastern Mediterranean,27.49,38.40368181818182
Libya,Eastern Mediterranean,28.53,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,28.92,38.40368181818182
Libya,Eastern Mediterranean,29.14,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,29.28,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,29.45,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,29.63,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,30.02,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,31.58,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,31.83,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,33.2,38.40368181818182
Oman,Eastern Mediterranean,36.14,38.40368181818182
Iraq,Eastern Mediterranean,36.42,38.40368181818182
Oman,Eastern Mediterranean,36.6,38.40368181818182
Oman,Eastern Mediterranean,36.91,38.40368181818182
Iraq,Eastern Mediterranean,36.98,38.40368181818182
Oman,Eastern Mediterranean,38.45,38.40368181818182
Iraq,Eastern Mediterranean,38.57,38.40368181818182
Oman,Eastern Mediterranean,39.99,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.91,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.93,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.95,38.40368181818182
Yemen,Eastern Mediterranean,41.22,38.40368181818182
Iraq,Eastern Mediterranean,41.78,38.40368181818182
Yemen,Eastern Mediterranean,42.49,38.40368181818182
Yemen,Eastern Mediterranean,42.52,38.40368181818182
Yemen,Eastern Mediterranean,43.81,38.40368181818182
United Arab Emirates,Eastern Mediterranean,43.93,38.40368181818182
Iraq,Eastern Mediterranean,44.06,38.40368181818182
Yemen,Eastern Mediterranean,44.6,38.40368181818182
United Arab Emirates,Eastern Mediterranean,45.15,38.40368181818182
Egypt,Eastern Mediterranean,45.56,38.40368181818182
Bahrain,Eastern Mediterranean,53.68,38.40368181818182
Bahrain,Eastern Mediterranean,54.2,38.40368181818182
Pakistan,Eastern Mediterranean,54.37,38.40368181818182
Bahrain,Eastern Mediterranean,54.4,38.40368181818182
Bahrain,Eastern Mediterranean,54.44,38.40368181818182
Pakistan,Eastern Mediterranean,56.21,38.40368181818182
Kuwait,Eastern Mediterranean,56.23,38.40368181818182
Pakistan,Eastern Mediterranean,56.29,38.40368181818182
Egypt,Eastern Mediterranean,56.57,38.40368181818182
Qatar,Eastern Mediterranean,56.57,38.40368181818182
Saudi Arabia,Eastern Mediterranean,57.4,38.40368181818182
Pakistan,Eastern Mediterranean,58.05,38.40368181818182
Qatar,Eastern Mediterranean,58.34,38.40368181818182
Kuwait,Eastern Mediterranean,58.44,38.40368181818182
Saudi Arabia,Eastern Mediterranean,58.6,38.40368181818182
Bahrain,Eastern Mediterranean,59.02,38.40368181818182
Pakistan,Eastern Mediterranean,59.92,38.40368181818182
Egypt,Eastern Mediterranean,60.5,38.40368181818182
Afghanistan,Eastern Mediterranean,61.09,38.40368181818182
Egypt,Eastern Mediterranean,61.37,38.40368181818182
Saudi Arabia,Eastern Mediterranean,62.85,38.40368181818182
Saudi Arabia,Eastern Mediterranean,63.25,38.40368181818182
Saudi Arabia,Eastern Mediterranean,63.66,38.40368181818182
Egypt,Eastern Mediterranean,63.72,38.40368181818182
Qatar,Eastern Mediterranean,63.84,38.40368181818182
Qatar,Eastern Mediterranean,64.98,38.40368181818182
Kuwait,Eastern Mediterranean,65.7,38.40368181818182
Qatar,Eastern Mediterranean,66.18,38.40368181818182
Afghanistan,Eastern Mediterranean,68.26,38.40368181818182
Afghanistan,Eastern Mediterranean,68.88,38.40368181818182
Kuwait,Eastern Mediterranean,69.04,38.40368181818182
Kuwait,Eastern Mediterranean,69.49,38.40368181818182
Afghanistan,Eastern Mediterranean,82.4,38.40368181818182
Afghanistan,Eastern Mediterranean,92.04,38.40368181818182
Morocco,Eastern Mediterranean,12.79,38.40368181818182
Morocco,Eastern Mediterranean,13.13,38.40368181818182
Morocco,Eastern Mediterranean,13.28,38.40368181818182
Morocco,Eastern Mediterranean,13.51,38.40368181818182
Morocco,Eastern Mediterranean,13.65,38.40368181818182
Somalia,Eastern Mediterranean,13.73,38.40368181818182
Somalia,Eastern Mediterranean,14.46,38.40368181818182
Somalia,Eastern Mediterranean,14.47,38.40368181818182
Somalia,Eastern Mediterranean,14.6,38.40368181818182
Somalia,Eastern Mediterranean,15.1,38.40368181818182
Djibouti,Eastern Mediterranean,19.29,38.40368181818182
Djibouti,Eastern Mediterranean,20.78,38.40368181818182
Djibouti,Eastern Mediterranean,20.83,38.40368181818182
Djibouti,Eastern Mediterranean,21.0,38.40368181818182
Djibouti,Eastern Mediterranean,21.23,38.40368181818182
Lebanon,Eastern Mediterranean,21.98,38.40368181818182
Sudan,Eastern Mediterranean,22.19,38.40368181818182
Sudan,Eastern Mediterranean,22.61,38.40368181818182
Lebanon,Eastern Mediterranean,22.84,38.40368181818182
Lebanon,Eastern Mediterranean,23.34,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,23.35,38.40368181818182
Sudan,Eastern Mediterranean,23.4,38.40368181818182
Lebanon,Eastern Mediterranean,23.47,38.40368181818182
Jordan,Eastern Mediterranean,23.54,38.40368181818182
Lebanon,Eastern Mediterranean,23.77,38.40368181818182
Tunisia,Eastern Mediterranean,24.03,38.40368181818182
Tunisia,Eastern Mediterranean,24.48,38.40368181818182
Jordan,Eastern Mediterranean,24.5,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,24.58,38.40368181818182
Sudan,Eastern Mediterranean,24.62,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,24.62,38.40368181818182
Jordan,Eastern Mediterranean,24.63,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,24.65,38.40368181818182
Jordan,Eastern Mediterranean,24.97,38.40368181818182
Jordan,Eastern Mediterranean,25.34,38.40368181818182
Tunisia,Eastern Mediterranean,25.54,38.40368181818182
Sudan,Eastern Mediterranean,25.59,38.40368181818182
Syrian Arab Republic,Eastern Mediterranean,25.93,38.40368181818182
Tunisia,Eastern Mediterranean,26.38,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,26.42,38.40368181818182
Libya,Eastern Mediterranean,26.51,38.40368181818182
Libya,Eastern Mediterranean,26.62,38.40368181818182
Libya,Eastern Mediterranean,26.73,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,26.75,38.40368181818182
Tunisia,Eastern Mediterranean,27.66,38.40368181818182
Libya,Eastern Mediterranean,28.6,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,28.77,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,28.98,38.40368181818182
Libya,Eastern Mediterranean,29.08,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,29.31,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,29.32,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,29.61,38.40368181818182
"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean,31.02,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,31.33,38.40368181818182
Iran (Islamic Republic of),Eastern Mediterranean,32.75,38.40368181818182
Oman,Eastern Mediterranean,35.18,38.40368181818182
Oman,Eastern Mediterranean,35.63,38.40368181818182
Oman,Eastern Mediterranean,35.9,38.40368181818182
Iraq,Eastern Mediterranean,36.57,38.40368181818182
Iraq,Eastern Mediterranean,37.04,38.40368181818182
Oman,Eastern Mediterranean,37.34,38.40368181818182
Iraq,Eastern Mediterranean,38.61,38.40368181818182
Oman,Eastern Mediterranean,38.77,38.40368181818182
Yemen,Eastern Mediterranean,39.71,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.53,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.54,38.40368181818182
United Arab Emirates,Eastern Mediterranean,40.55,38.40368181818182
Yemen,Eastern Mediterranean,41.03,38.40368181818182
Yemen,Eastern Mediterranean,41.17,38.40368181818182
Iraq,Eastern Mediterranean,41.65,38.40368181818182
Yemen,Eastern Mediterranean,42.41,38.40368181818182
Yemen,Eastern Mediterranean,43.18,38.40368181818182
United Arab Emirates,Eastern Mediterranean,43.53,38.40368181818182
Iraq,Eastern Mediterranean,43.81,38.40368181818182
Egypt,Eastern Mediterranean,44.05,38.40368181818182
United Arab Emirates,Eastern Mediterranean,44.74,38.40368181818182
Pakistan,Eastern Mediterranean,53.35,38.40368181818182
Bahrain,Eastern Mediterranean,54.03,38.40368181818182
Bahrain,Eastern Mediterranean,54.48,38.40368181818182
Bahrain,Eastern Mediterranean,54.69,38.40368181818182
Bahrain,Eastern Mediterranean,54.72,38.40368181818182
Egypt,Eastern Mediterranean,55.29,38.40368181818182
Pakistan,Eastern Mediterranean,55.31,38.40368181818182
Pakistan,Eastern Mediterranean,55.34,38.40368181818182
Saudi Arabia,Eastern Mediterranean,55.7,38.40368181818182
Kuwait,Eastern Mediterranean,56.24,38.40368181818182
Qatar,Eastern Mediterranean,56.42,38.40368181818182
Saudi Arabia,Eastern Mediterranean,56.65,38.40368181818182
Pakistan,Eastern Mediterranean,57.16,38.40368181818182
Kuwait,Eastern Mediterranean,58.17,38.40368181818182
Qatar,Eastern Mediterranean,58.24,38.40368181818182
Pakistan,Eastern Mediterranean,59.04,38.40368181818182
Egypt,Eastern Mediterranean,59.32,38.40368181818182
Bahrain,Eastern Mediterranean,59.45,38.40368181818182
Saudi Arabia,Eastern Mediterranean,59.94,38.40368181818182
Afghanistan,Eastern Mediterranean,60.11,38.40368181818182
Egypt,Eastern Mediterranean,60.2,38.40368181818182
Saudi Arabia,Eastern Mediterranean,60.35,38.40368181818182
Saudi Arabia,Eastern Mediterranean,60.77,38.40368181818182
Egypt,Eastern Mediterranean,62.61,38.40368181818182
Qatar,Eastern Mediterranean,63.84,38.40368181818182
Qatar,Eastern Mediterranean,65.01,38.40368181818182
Kuwait,Eastern Mediterranean,65.28,38.40368181818182
Qatar,Eastern Mediterranean,66.23,38.40368181818182
Afghanistan,Eastern Mediterranean,66.94,38.40368181818182
Afghanistan,Eastern Mediterranean,67.72,38.40368181818182
Kuwait,Eastern Mediterranean,68.48,38.40368181818182
Kuwait,Eastern Mediterranean,68.92,38.40368181818182
Afghanistan,Eastern Mediterranean,80.45,38.40368181818182
Afghanistan,Eastern Mediterranean,89.57,38.40368181818182
Morocco,Eastern Mediterranean,12.72,38.40368181818182
Morocco,Eastern Mediterranean,13.06,38.40368181818182
Morocco,Eastern Mediterranean,13.17,38.40368181818182
Morocco,Eastern Mediterranean,13.38,38.40368181818182
Morocco,Eastern Mediterranean,13.5,38.40368181818182
Somalia,Eastern Mediterranean,13.58,38.40368181818182
Somalia,Eastern Mediterranean,14.35,38.40368181818182
Somalia,Eastern Mediterranean,14.35,38.40368181818182
Somalia,Eastern Mediterranean,14.38,38.40368181818182
Somalia,Eastern Mediterranean,14.84,38.40368181818182
Djibouti,Eastern Mediterranean,19.05,38.40368181818182
Djibouti,Eastern Mediterranean,20.52,38.40368181818182
Djibouti,Eastern Mediterranean,20.58,38.40368181818182
Djibouti,Eastern Mediterranean,20.82,38.40368181818182
Djibouti,Eastern Mediterranean,21.04,38.40368181818182
Sudan,Eastern Mediterranean,21.58,38.40368181818182
Sudan,Eastern Mediterranean,22.01,38.40368181818182
Lebanon,Eastern Mediterranean,22.41,38.40368181818182
Sudan,Eastern Mediterranean,22.78,38.40368181818182
